% time	cellId	IMSI	RNTI	sinrLinear	componentCarrierId
1.5400	1	7	3	9.4746	0
1.5400	2	8	4	960.1230	0
1.5400	3	9	1	146.3096	0
1.5400	1	10	2	42.1726	0
1.5500	1	1	1	20.9383	0
1.5500	2	2	2	17.1795	0
1.5500	3	3	3	6.5164	0
1.5500	1	4	4	10.8777	0
1.5500	2	5	1	44.3821	0
1.5500	3	6	2	123.1426	0
1.5500	1	7	3	4.7229	0
1.5500	2	8	4	300.8546	0
1.5500	3	9	1	180.2973	0
1.5500	1	10	2	121.8632	0
1.5600	1	1	1	23.4444	0
1.5600	2	2	2	17.0214	0
1.5600	3	3	3	4.8360	0
1.5600	1	4	4	3.6493	0
1.5600	2	5	1	27.9784	0
1.5600	3	6	2	87.2111	0
1.5600	1	7	3	2.8838	0
1.5600	2	8	4	491.2944	0
1.5600	3	9	1	122.8865	0
1.5600	1	10	2	120.2185	0
1.5700	1	1	1	20.1445	0
1.5700	2	2	2	25.3298	0
1.5700	3	3	3	10.8815	0
1.5700	1	4	4	5.4284	0
1.5700	2	5	1	17.8857	0
1.5700	3	6	2	27.8155	0
1.5700	1	7	3	1.9028	0
1.5700	2	8	4	279.5250	0
1.5700	3	9	1	343.3952	0
1.5700	1	10	2	72.7765	0
1.5800	1	1	1	26.5568	0
1.5800	2	2	2	4.4896	0
1.5800	3	3	3	2.9823	0
1.5800	1	4	4	8.1565	0
1.5800	2	5	1	31.2433	0
1.5800	3	6	2	65.3480	0
1.5800	1	7	3	4.6771	0
1.5800	2	8	4	1075.3626	0
1.5800	3	9	1	158.1610	0
1.5800	1	10	2	68.5342	0
1.5900	1	1	1	23.3643	0
1.5900	2	2	2	36.1817	0
1.5900	3	3	3	1.8969	0
1.5900	1	4	4	7.1534	0
1.5900	2	5	1	25.0161	0
1.5900	3	6	2	87.4593	0
1.5900	1	7	3	2.5664	0
1.5900	2	8	4	476.8485	0
1.5900	3	9	1	234.0821	0
1.5900	1	10	2	268.1599	0
1.6000	1	1	1	29.9263	0
1.6000	2	2	2	7.8499	0
1.6000	3	3	3	3.9590	0
1.6000	1	4	4	4.0888	0
1.6000	2	5	1	11.1292	0
1.6000	3	6	2	55.8272	0
1.6000	1	7	3	4.6964	0
1.6000	2	8	4	261.6613	0
1.6000	3	9	1	263.7515	0
1.6000	1	10	2	77.2288	0
1.6100	1	1	1	14.2137	0
1.6100	2	2	2	10.5022	0
1.6100	3	3	3	9.7076	0
1.6100	1	4	4	6.8249	0
1.6100	2	5	1	24.6864	0
1.6100	3	6	2	56.2906	0
1.6100	1	7	3	3.3545	0
1.6100	2	8	4	359.2043	0
1.6100	3	9	1	59.6564	0
1.6100	1	10	2	152.6751	0
1.6200	1	1	1	20.7244	0
1.6200	2	2	2	13.0341	0
1.6200	3	3	3	4.3826	0
1.6200	1	4	4	3.3591	0
1.6200	2	5	1	21.8464	0
1.6200	3	6	2	29.1043	0
1.6200	1	7	3	8.9452	0
1.6200	2	8	4	249.2613	0
1.6200	3	9	1	94.6404	0
1.6200	1	10	2	47.1133	0
1.6300	1	1	1	33.8615	0
1.6300	2	2	2	10.5932	0
1.6300	3	3	3	2.4703	0
1.6300	1	4	4	8.1431	0
1.6300	2	5	1	32.3175	0
1.6300	3	6	2	75.5433	0
1.6300	1	7	3	4.2266	0
1.6300	2	8	4	1285.5923	0
1.6300	3	9	1	403.7964	0
1.6300	1	10	2	40.7874	0
1.6400	1	1	1	38.4065	0
1.6400	2	2	2	12.1982	0
1.6400	3	3	3	5.3375	0
1.6400	1	4	4	2.0371	0
1.6400	2	5	1	20.7347	0
1.6400	3	6	2	39.3986	0
1.6400	1	7	3	4.3251	0
1.6400	2	8	4	679.1780	0
1.6400	3	9	1	55.1801	0
1.6400	1	10	2	53.8268	0
1.6500	1	1	1	29.6790	0
1.6500	2	2	2	9.1364	0
1.6500	3	3	3	5.7780	0
1.6500	1	4	4	5.0833	0
1.6500	2	5	1	25.5597	0
1.6500	3	6	2	49.2302	0
1.6500	1	7	3	1.6425	0
1.6500	2	8	4	240.9408	0
1.6500	3	9	1	193.6420	0
1.6500	1	10	2	53.4252	0
1.6600	1	1	1	16.2099	0
1.6600	2	2	2	7.9935	0
1.6600	3	3	3	3.5022	0
1.6600	1	4	4	6.8344	0
1.6600	2	5	1	18.2634	0
1.6600	3	6	2	29.3554	0
1.6600	1	7	3	3.9534	0
1.6600	2	8	4	358.6309	0
1.6600	3	9	1	138.2977	0
1.6600	1	10	2	108.3371	0
1.6700	1	1	1	16.7408	0
1.6700	2	2	2	10.8582	0
1.6700	3	3	3	2.2909	0
1.6700	1	4	4	3.7307	0
1.6700	2	5	1	27.6021	0
1.6700	3	6	2	26.0155	0
1.6700	1	7	3	3.0117	0
1.6700	2	8	4	403.8199	0
1.6700	3	9	1	135.8938	0
1.6700	1	10	2	81.4891	0
1.6800	1	1	1	19.3295	0
1.6800	2	2	2	18.4069	0
1.6800	3	3	3	2.4463	0
1.6800	1	4	4	4.3087	0
1.6800	2	5	1	21.2507	0
1.6800	3	6	2	31.9081	0
1.6800	1	7	3	4.1817	0
1.6800	2	8	4	1102.5747	0
1.6800	3	9	1	129.7134	0
1.6800	1	10	2	62.5340	0
1.6900	1	1	1	16.9337	0
1.6900	2	2	2	6.5942	0
1.6900	3	3	3	1.6428	0
1.6900	1	4	4	2.8743	0
1.6900	2	5	1	10.5829	0
1.6900	3	6	2	112.4830	0
1.6900	1	7	3	2.5095	0
1.6900	2	8	4	316.8142	0
1.6900	3	9	1	193.5227	0
1.6900	1	10	2	29.0587	0
1.7000	1	1	1	11.2744	0
1.7000	2	2	2	9.3135	0
1.7000	3	3	3	6.0133	0
1.7000	1	4	4	4.9389	0
1.7000	2	5	1	22.1961	0
1.7000	3	6	2	52.4211	0
1.7000	1	7	3	3.1352	0
1.7000	2	8	4	401.7308	0
1.7000	3	9	1	78.7993	0
1.7000	1	10	2	49.0296	0
1.7100	1	1	1	9.6709	0
1.7100	2	2	2	9.2567	0
1.7100	3	3	3	2.9646	0
1.7100	1	4	4	12.4714	0
1.7100	2	5	1	19.2033	0
1.7100	3	6	2	26.1684	0
1.7100	1	7	3	2.4217	0
1.7100	2	8	4	459.4289	0
1.7100	3	9	1	270.3534	0
1.7100	1	10	2	36.1488	0
1.7200	1	1	1	7.5790	0
1.7200	2	2	2	12.8675	0
1.7200	3	3	3	1.9403	0
1.7200	1	4	4	3.1383	0
1.7200	2	5	1	17.2075	0
1.7200	3	6	2	47.9277	0
1.7200	1	7	3	3.5050	0
1.7200	2	8	4	261.5221	0
1.7200	3	9	1	109.2451	0
1.7200	1	10	2	46.6680	0
1.7300	1	1	1	16.7135	0
1.7300	2	2	2	9.1779	0
1.7300	3	3	3	4.4488	0
1.7300	1	4	4	5.6201	0
1.7300	2	5	1	23.0580	0
1.7300	3	6	2	60.5734	0
1.7300	1	7	3	1.2231	0
1.7300	2	8	4	364.1938	0
1.7300	3	9	1	153.4974	0
1.7300	1	10	2	65.2700	0
1.7400	1	1	1	11.2954	0
1.7400	2	2	2	6.4506	0
1.7400	3	3	3	2.7826	0
1.7400	1	4	4	4.8583	0
1.7400	2	5	1	30.8530	0
1.7400	3	6	2	40.5788	0
1.7400	1	7	3	3.8346	0
1.7400	2	8	4	375.1539	0
1.7400	3	9	1	115.7628	0
1.7400	1	10	2	42.1575	0
1.7500	1	1	1	21.8828	0
1.7500	2	2	2	10.1375	0
1.7500	3	3	3	10.3238	0
1.7500	1	4	4	2.5596	0
1.7500	2	5	1	24.2968	0
1.7500	3	6	2	38.3142	0
1.7500	1	7	3	1.6892	0
1.7500	2	8	4	352.1665	0
1.7500	3	9	1	130.4081	0
1.7500	1	10	2	177.9076	0
1.7600	1	1	1	14.2740	0
1.7600	2	2	2	5.1924	0
1.7600	3	3	3	4.1102	0
1.7600	1	4	4	1.4597	0
1.7600	2	5	1	18.3709	0
1.7600	3	6	2	49.3170	0
1.7600	1	7	3	3.6396	0
1.7600	2	8	4	554.9296	0
1.7600	3	9	1	97.2103	0
1.7600	1	10	2	43.3540	0
1.7700	1	1	1	10.9628	0
1.7700	2	2	2	5.2188	0
1.7700	3	3	3	4.1978	0
1.7700	1	4	4	2.1196	0
1.7700	2	5	1	15.8990	0
1.7700	3	6	2	31.0835	0
1.7700	1	7	3	3.2647	0
1.7700	2	8	4	815.7801	0
1.7700	3	9	1	67.5899	0
1.7700	1	10	2	19.8757	0
1.7800	1	1	1	14.8292	0
1.7800	2	2	2	8.8975	0
1.7800	3	3	3	4.0525	0
1.7800	1	4	4	3.1237	0
1.7800	2	5	1	17.6650	0
1.7800	3	6	2	58.6159	0
1.7800	1	7	3	4.1204	0
1.7800	2	8	4	145.6215	0
1.7800	3	9	1	104.5587	0
1.7800	1	10	2	51.8365	0
1.7900	1	1	1	10.3899	0
1.7900	2	2	2	19.7913	0
1.7900	3	3	3	2.7607	0
1.7900	1	4	4	3.8000	0
1.7900	2	5	1	25.2673	0
1.7900	3	6	2	38.0511	0
1.7900	1	7	3	1.1006	0
1.7900	2	8	4	296.9037	0
1.7900	3	9	1	200.9774	0
1.7900	1	10	2	40.6075	0
1.8000	1	1	1	10.8687	0
1.8000	2	2	2	13.8239	0
1.8000	3	3	3	3.2152	0
1.8000	1	4	4	3.0993	0
1.8000	2	5	1	21.2082	0
1.8000	3	6	2	72.1162	0
1.8000	1	7	3	7.8084	0
1.8000	2	8	4	535.8605	0
1.8000	3	9	1	216.0156	0
1.8000	1	10	2	38.0233	0
1.8100	1	1	1	10.1549	0
1.8100	2	2	2	9.4264	0
1.8100	3	3	3	3.9919	0
1.8100	1	4	4	2.4209	0
1.8100	2	5	1	18.5326	0
1.8100	3	6	2	61.6780	0
1.8100	1	7	3	3.1238	0
1.8100	2	8	4	468.6473	0
1.8100	3	9	1	146.9244	0
1.8100	1	10	2	38.5678	0
1.8200	1	1	1	13.0784	0
1.8200	2	2	2	5.3651	0
1.8200	3	3	3	8.7939	0
1.8200	1	4	4	4.0725	0
1.8200	2	5	1	18.4293	0
1.8200	3	6	2	34.0403	0
1.8200	1	7	3	10.4045	0
1.8200	2	8	4	230.5726	0
1.8200	3	9	1	107.3041	0
1.8200	1	10	2	60.0177	0
1.8300	1	1	1	22.2809	0
1.8300	2	2	2	14.7744	0
1.8300	3	3	3	9.0637	0
1.8300	1	4	4	5.2114	0
1.8300	2	5	1	12.8183	0
1.8300	3	6	2	47.3063	0
1.8300	1	7	3	3.1638	0
1.8300	2	8	4	999.2512	0
1.8300	3	9	1	70.0456	0
1.8300	1	10	2	87.9393	0
1.8400	1	1	1	18.7701	0
1.8400	2	2	2	14.2916	0
1.8400	3	3	3	3.8457	0
1.8400	1	4	4	2.8630	0
1.8400	2	5	1	30.1165	0
1.8400	3	6	2	73.5847	0
1.8400	1	7	3	4.3919	0
1.8400	2	8	4	391.7078	0
1.8400	3	9	1	103.4121	0
1.8400	1	10	2	25.2060	0
1.8500	1	1	1	25.8197	0
1.8500	2	2	2	12.1028	0
1.8500	3	3	3	2.6474	0
1.8500	1	4	4	3.3744	0
1.8500	2	5	1	17.6146	0
1.8500	3	6	2	28.1772	0
1.8500	1	7	3	1.9738	0
1.8500	2	8	4	239.5799	0
1.8500	3	9	1	115.5136	0
1.8500	1	10	2	37.6804	0
1.8600	1	1	1	8.5946	0
1.8600	2	2	2	25.9525	0
1.8600	3	3	3	7.5514	0
1.8600	1	4	4	3.1021	0
1.8600	2	5	1	25.4249	0
1.8600	3	6	2	69.4286	0
1.8600	1	7	3	5.1121	0
1.8600	2	8	4	284.4766	0
1.8600	3	9	1	237.1928	0
1.8600	1	10	2	42.2498	0
1.8700	1	1	1	10.1139	0
1.8700	2	2	2	14.6876	0
1.8700	3	3	3	7.9092	0
1.8700	1	4	4	15.0489	0
1.8700	2	5	1	13.2829	0
1.8700	3	6	2	81.3379	0
1.8700	1	7	3	2.5170	0
1.8700	2	8	4	612.2131	0
1.8700	3	9	1	74.9973	0
1.8700	1	10	2	31.2835	0
1.8800	1	1	1	13.4972	0
1.8800	2	2	2	11.2523	0
1.8800	3	3	3	3.3504	0
1.8800	1	4	4	6.3835	0
1.8800	2	5	1	38.1895	0
1.8800	3	6	2	80.1218	0
1.8800	1	7	3	6.6059	0
1.8800	2	8	4	532.9944	0
1.8800	3	9	1	86.9142	0
1.8800	1	10	2	108.1113	0
1.8900	1	1	1	15.0842	0
1.8900	2	2	2	17.0479	0
1.8900	3	3	3	9.5983	0
1.8900	1	4	4	6.0079	0
1.8900	2	5	1	12.3444	0
1.8900	3	6	2	41.1462	0
1.8900	1	7	3	5.9547	0
1.8900	2	8	4	420.6005	0
1.8900	3	9	1	163.1254	0
1.8900	1	10	2	84.5469	0
1.9000	1	1	1	28.4257	0
1.9000	2	2	2	13.1898	0
1.9000	3	3	3	4.3712	0
1.9000	1	4	4	4.3626	0
1.9000	2	5	1	37.7723	0
1.9000	3	6	2	83.8644	0
1.9000	1	7	3	2.9768	0
1.9000	2	8	4	774.4767	0
1.9000	3	9	1	153.3528	0
1.9000	1	10	2	41.6766	0
1.9100	1	1	1	15.0744	0
1.9100	2	2	2	7.6616	0
1.9100	3	3	3	4.3999	0
1.9100	1	4	4	9.2174	0
1.9100	2	5	1	18.2038	0
1.9100	3	6	2	73.4762	0
1.9100	1	7	3	2.5672	0
1.9100	2	8	4	432.6250	0
1.9100	3	9	1	84.1546	0
1.9100	1	10	2	57.7702	0
1.9200	1	1	1	20.3009	0
1.9200	2	2	2	16.0083	0
1.9200	3	3	3	5.7386	0
1.9200	1	4	4	3.1218	0
1.9200	2	5	1	45.1068	0
1.9200	3	6	2	77.0432	0
1.9200	1	7	3	3.9509	0
1.9200	2	8	4	504.1490	0
1.9200	3	9	1	137.9610	0
1.9200	1	10	2	73.3828	0
1.9300	1	1	1	28.7187	0
1.9300	2	2	2	5.8037	0
1.9300	3	3	3	4.1994	0
1.9300	1	4	4	5.0106	0
1.9300	2	5	1	32.0206	0
1.9300	3	6	2	125.9296	0
1.9300	1	7	3	2.6270	0
1.9300	2	8	4	418.4035	0
1.9300	3	9	1	143.7452	0
1.9300	1	10	2	47.7002	0
1.9400	1	1	1	20.4601	0
1.9400	2	2	2	19.2547	0
1.9400	3	3	3	3.4472	0
1.9400	1	4	4	7.1407	0
1.9400	2	5	1	13.5242	0
1.9400	3	6	2	58.4110	0
1.9400	1	7	3	3.3512	0
1.9400	2	8	4	1184.2845	0
1.9400	3	9	1	166.8923	0
1.9400	1	10	2	26.0540	0
1.9500	1	1	1	9.9609	0
1.9500	2	2	2	14.2862	0
1.9500	3	3	3	7.7397	0
1.9500	1	4	4	7.2611	0
1.9500	2	5	1	33.3225	0
1.9500	3	6	2	134.5694	0
1.9500	1	7	3	3.1689	0
1.9500	2	8	4	861.3873	0
1.9500	3	9	1	93.0521	0
1.9500	1	10	2	49.3021	0
1.9600	1	1	1	11.3440	0
1.9600	2	2	2	12.9193	0
1.9600	3	3	3	5.9541	0
1.9600	1	4	4	6.7116	0
1.9600	2	5	1	33.0901	0
1.9600	3	6	2	53.5898	0
1.9600	1	7	3	3.8805	0
1.9600	2	8	4	298.4181	0
1.9600	3	9	1	385.3655	0
1.9600	1	10	2	67.7997	0
1.9700	1	1	1	21.7165	0
1.9700	2	2	2	31.7971	0
1.9700	3	3	3	3.5810	0
1.9700	1	4	4	3.9562	0
1.9700	2	5	1	20.2521	0
1.9700	3	6	2	83.0636	0
1.9700	1	7	3	5.3908	0
1.9700	2	8	4	872.2524	0
1.9700	3	9	1	701.4855	0
1.9700	1	10	2	28.8708	0
1.9800	1	1	1	37.5776	0
1.9800	2	2	2	12.3535	0
1.9800	3	3	3	5.0558	0
1.9800	1	4	4	5.2127	0
1.9800	2	5	1	23.0449	0
1.9800	3	6	2	194.3142	0
1.9800	1	7	3	6.7983	0
1.9800	2	8	4	654.5769	0
1.9800	3	9	1	417.2893	0
1.9800	1	10	2	42.3111	0
1.9900	1	1	1	16.0621	0
1.9900	2	2	2	6.1148	0
1.9900	3	3	3	5.0113	0
1.9900	1	4	4	7.8004	0
1.9900	2	5	1	38.3410	0
1.9900	3	6	2	100.0532	0
1.9900	1	7	3	2.5147	0
1.9900	2	8	4	978.8480	0
1.9900	3	9	1	261.1695	0
1.9900	1	10	2	124.2606	0
2.0000	1	1	1	12.9488	0
2.0000	2	2	2	20.0961	0
2.0000	3	3	3	4.1795	0
2.0000	1	4	4	6.2972	0
2.0000	2	5	1	48.8429	0
2.0000	3	6	2	101.7228	0
2.0000	1	7	3	3.3981	0
2.0000	2	8	4	708.2329	0
2.0000	3	9	1	120.6499	0
2.0000	1	10	2	157.2582	0
2.0100	1	1	1	29.4145	0
2.0100	2	2	2	30.4342	0
2.0100	3	3	3	5.9184	0
2.0100	1	4	4	6.2049	0
2.0100	2	5	1	28.0497	0
2.0100	3	6	2	152.5006	0
2.0100	1	7	3	3.7887	0
2.0100	2	8	4	992.3793	0
2.0100	3	9	1	213.8852	0
2.0100	1	10	2	38.9228	0
2.0200	1	1	1	25.9608	0
2.0200	2	2	2	11.0304	0
2.0200	3	3	3	7.9993	0
2.0200	1	4	4	4.7658	0
2.0200	2	5	1	63.7858	0
2.0200	3	6	2	101.9963	0
2.0200	1	7	3	5.0538	0
2.0200	2	8	4	1041.5974	0
2.0200	3	9	1	415.1599	0
2.0200	1	10	2	100.0322	0
2.0300	1	1	1	24.7034	0
2.0300	2	2	2	8.7546	0
2.0300	3	3	3	5.9935	0
2.0300	1	4	4	6.4772	0
2.0300	2	5	1	45.6620	0
2.0300	3	6	2	94.7075	0
2.0300	1	7	3	7.8585	0
2.0300	2	8	4	606.0929	0
2.0300	3	9	1	270.7947	0
2.0300	1	10	2	181.7907	0
2.0400	1	1	1	43.0282	0
2.0400	2	2	2	20.1101	0
2.0400	3	3	3	6.4997	0
2.0400	1	4	4	6.7077	0
2.0400	2	5	1	30.6488	0
2.0400	3	6	2	90.2828	0
2.0400	1	7	3	8.4582	0
2.0400	2	8	4	757.0957	0
2.0400	3	9	1	155.7709	0
2.0400	1	10	2	248.1993	0
2.0500	1	1	1	44.4099	0
2.0500	2	2	2	11.2754	0
2.0500	3	3	3	7.2947	0
2.0500	1	4	4	9.8514	0
2.0500	2	5	1	103.6459	0
2.0500	3	6	2	72.4907	0
2.0500	1	7	3	9.7600	0
2.0500	2	8	4	1665.4203	0
2.0500	3	9	1	226.3645	0
2.0500	1	10	2	100.8700	0
2.0600	1	1	1	24.7718	0
2.0600	2	2	2	20.4437	0
2.0600	3	3	3	9.1578	0
2.0600	1	4	4	13.2124	0
2.0600	2	5	1	81.3585	0
2.0600	3	6	2	89.1287	0
2.0600	1	7	3	2.6213	0
2.0600	2	8	4	901.7993	0
2.0600	3	9	1	360.5611	0
2.0600	1	10	2	133.9309	0
2.0700	1	1	1	35.7422	0
2.0700	2	2	2	24.7456	0
2.0700	3	3	3	19.4758	0
2.0700	1	4	4	12.0975	0
2.0700	2	5	1	43.1508	0
2.0700	3	6	2	103.9666	0
2.0700	1	7	3	6.2417	0
2.0700	2	8	4	2013.7393	0
2.0700	3	9	1	301.2366	0
2.0700	1	10	2	123.1217	0
2.0800	1	1	1	34.5816	0
2.0800	2	2	2	40.2844	0
2.0800	3	3	3	24.8409	0
2.0800	1	4	4	12.9796	0
2.0800	2	5	1	55.3362	0
2.0800	3	6	2	138.3828	0
2.0800	1	7	3	2.3399	0
2.0800	2	8	4	1388.2822	0
2.0800	3	9	1	362.4044	0
2.0800	1	10	2	157.3093	0
2.0900	1	1	1	32.3026	0
2.0900	2	2	2	21.1189	0
2.0900	3	3	3	8.6540	0
2.0900	1	4	4	17.5261	0
2.0900	2	5	1	46.4435	0
2.0900	3	6	2	368.5358	0
2.0900	1	7	3	8.8809	0
2.0900	2	8	4	568.2415	0
2.0900	3	9	1	333.3288	0
2.0900	1	10	2	99.3054	0
2.1000	1	1	1	16.9138	0
2.1000	2	2	2	54.5813	0
2.1000	3	3	3	14.9843	0
2.1000	1	4	4	14.5074	0
2.1000	2	5	1	61.8508	0
2.1000	3	6	2	77.4697	0
2.1000	1	7	3	6.0416	0
2.1000	2	8	4	1561.7561	0
2.1000	3	9	1	225.9049	0
2.1000	1	10	2	43.3053	0
2.1100	1	1	1	43.3099	0
2.1100	2	2	2	25.3332	0
2.1100	3	3	3	11.9403	0
2.1100	1	4	4	16.4265	0
2.1100	2	5	1	79.5568	0
2.1100	3	6	2	170.6792	0
2.1100	1	7	3	13.5479	0
2.1100	2	8	4	544.9476	0
2.1100	3	9	1	478.6054	0
2.1100	1	10	2	191.9087	0
2.1200	1	1	1	28.0694	0
2.1200	2	2	2	13.9831	0
2.1200	3	3	3	8.2196	0
2.1200	1	4	4	8.9468	0
2.1200	2	5	1	86.6915	0
2.1200	3	6	2	117.9386	0
2.1200	1	7	3	5.4404	0
2.1200	2	8	4	854.9857	0
2.1200	3	9	1	656.0314	0
2.1200	1	10	2	149.4626	0
2.1300	1	1	1	47.1652	0
2.1300	2	2	2	27.3844	0
2.1300	3	3	3	21.6659	0
2.1300	1	4	4	8.8607	0
2.1300	2	5	1	115.8033	0
2.1300	3	6	2	177.8236	0
2.1300	1	7	3	7.7294	0
2.1300	2	8	4	3696.5123	0
2.1300	3	9	1	248.5403	0
2.1300	1	10	2	130.1707	0
2.1400	1	1	1	29.8847	0
2.1400	2	2	2	45.9686	0
2.1400	3	3	3	26.7710	0
2.1400	1	4	4	27.7813	0
2.1400	2	5	1	114.2543	0
2.1400	3	6	2	151.6455	0
2.1400	1	7	3	7.2384	0
2.1400	2	8	4	556.9824	0
2.1400	3	9	1	1062.0934	0
2.1400	1	10	2	195.6633	0
2.1500	1	1	1	43.1614	0
2.1500	2	2	2	56.1217	0
2.1500	3	3	3	8.0691	0
2.1500	1	4	4	15.9457	0
2.1500	2	5	1	61.6748	0
2.1500	3	6	2	228.8970	0
2.1500	1	7	3	8.5414	0
2.1500	2	8	4	633.0543	0
2.1500	3	9	1	442.2363	0
2.1500	1	10	2	262.4446	0
2.1600	1	1	1	54.7314	0
2.1600	2	2	2	44.5796	0
2.1600	3	3	3	7.9959	0
2.1600	1	4	4	13.3863	0
2.1600	2	5	1	51.3245	0
2.1600	3	6	2	246.5438	0
2.1600	1	7	3	9.1440	0
2.1600	2	8	4	1738.7398	0
2.1600	3	9	1	722.2283	0
2.1600	1	10	2	228.1297	0
2.1700	1	1	1	64.3128	0
2.1700	2	2	2	20.1402	0
2.1700	3	3	3	13.2132	0
2.1700	1	4	4	10.8365	0
2.1700	2	5	1	59.7046	0
2.1700	3	6	2	150.3781	0
2.1700	1	7	3	5.8674	0
2.1700	2	8	4	525.2254	0
2.1700	3	9	1	328.9254	0
2.1700	1	10	2	185.4077	0
2.1800	1	1	1	31.0881	0
2.1800	2	2	2	32.7642	0
2.1800	3	3	3	32.3724	0
2.1800	1	4	4	22.6294	0
2.1800	2	5	1	152.0846	0
2.1800	3	6	2	218.2093	0
2.1800	1	7	3	16.0875	0
2.1800	2	8	4	945.3152	0
2.1800	3	9	1	339.1674	0
2.1800	1	10	2	48.9982	0
2.1900	1	1	1	101.6117	0
2.1900	2	2	2	67.2686	0
2.1900	3	3	3	10.6407	0
2.1900	1	4	4	12.7866	0
2.1900	2	5	1	51.2967	0
2.1900	3	6	2	221.1379	0
2.1900	1	7	3	16.0494	0
2.1900	2	8	4	601.5892	0
2.1900	3	9	1	560.6021	0
2.1900	1	10	2	154.9382	0
2.2000	1	1	1	62.9184	0
2.2000	2	2	2	41.4887	0
2.2000	3	3	3	12.7747	0
2.2000	1	4	4	13.9064	0
2.2000	2	5	1	66.7530	0
2.2000	3	6	2	294.1574	0
2.2000	1	7	3	11.7654	0
2.2000	2	8	4	1507.8396	0
2.2000	3	9	1	262.3981	0
2.2000	1	10	2	150.0240	0
2.2100	1	1	1	91.4303	0
2.2100	2	2	2	34.5883	0
2.2100	3	3	3	19.1053	0
2.2100	1	4	4	33.3036	0
2.2100	2	5	1	120.2887	0
2.2100	3	6	2	198.7953	0
2.2100	1	7	3	7.7610	0
2.2100	2	8	4	425.3892	0
2.2100	3	9	1	441.2980	0
2.2100	1	10	2	155.5723	0
2.2200	1	1	1	73.0367	0
2.2200	2	2	2	31.9683	0
2.2200	3	3	3	12.2824	0
2.2200	1	4	4	6.5678	0
2.2200	2	5	1	48.8226	0
2.2200	3	6	2	239.4506	0
2.2200	1	7	3	21.8477	0
2.2200	2	8	4	1330.7687	0
2.2200	3	9	1	559.8639	0
2.2200	1	10	2	282.9708	0
2.2300	1	1	1	42.2900	0
2.2300	2	2	2	40.9083	0
2.2300	3	3	3	10.1908	0
2.2300	1	4	4	22.3467	0
2.2300	2	5	1	81.2538	0
2.2300	3	6	2	222.0876	0
2.2300	1	7	3	6.9607	0
2.2300	2	8	4	1940.7176	0
2.2300	3	9	1	1265.9339	0
2.2300	1	10	2	115.5079	0
2.2400	1	1	1	52.7519	0
2.2400	2	2	2	38.5962	0
2.2400	3	3	3	20.6711	0
2.2400	1	4	4	11.6443	0
2.2400	2	5	1	20.6410	0
2.2400	3	6	2	363.4507	0
2.2400	1	7	3	14.2249	0
2.2400	2	8	4	630.5797	0
2.2400	3	9	1	367.8987	0
2.2400	1	10	2	379.8432	0
2.2500	1	1	1	120.3208	0
2.2500	2	2	2	53.5233	0
2.2500	3	3	3	13.2877	0
2.2500	1	4	4	15.6751	0
2.2500	2	5	1	71.7371	0
2.2500	3	6	2	327.2258	0
2.2500	1	7	3	6.7046	0
2.2500	2	8	4	972.2133	0
2.2500	3	9	1	776.0487	0
2.2500	1	10	2	181.0037	0
2.2600	1	1	1	116.3813	0
2.2600	2	2	2	25.4636	0
2.2600	3	3	3	14.0322	0
2.2600	1	4	4	9.8523	0
2.2600	2	5	1	76.3500	0
2.2600	3	6	2	98.3780	0
2.2600	1	7	3	8.0061	0
2.2600	2	8	4	726.2376	0
2.2600	3	9	1	669.9258	0
2.2600	1	10	2	256.6172	0
2.2700	1	1	1	27.6926	0
2.2700	2	2	2	63.8596	0
2.2700	3	3	3	45.2680	0
2.2700	1	4	4	15.3267	0
2.2700	2	5	1	56.4079	0
2.2700	3	6	2	710.7225	0
2.2700	1	7	3	5.4372	0
2.2700	2	8	4	1414.4161	0
2.2700	3	9	1	526.4934	0
2.2700	1	10	2	341.3687	0
2.2800	1	1	1	72.0138	0
2.2800	2	2	2	27.2756	0
2.2800	3	3	3	9.1859	0
2.2800	1	4	4	12.7331	0
2.2800	2	5	1	47.3401	0
2.2800	3	6	2	196.5399	0
2.2800	1	7	3	7.6451	0
2.2800	2	8	4	699.5199	0
2.2800	3	9	1	858.1227	0
2.2800	1	10	2	145.1147	0
2.2900	1	1	1	33.7077	0
2.2900	2	2	2	31.4585	0
2.2900	3	3	3	14.5520	0
2.2900	1	4	4	6.6053	0
2.2900	2	5	1	86.8627	0
2.2900	3	6	2	117.5826	0
2.2900	1	7	3	21.5933	0
2.2900	2	8	4	1755.0461	0
2.2900	3	9	1	396.6697	0
2.2900	1	10	2	128.2629	0
2.3000	1	1	1	56.8990	0
2.3000	2	2	2	44.5338	0
2.3000	3	3	3	13.7687	0
2.3000	1	4	4	13.1977	0
2.3000	2	5	1	75.6693	0
2.3000	3	6	2	142.4770	0
2.3000	1	7	3	8.2835	0
2.3000	2	8	4	521.2907	0
2.3000	3	9	1	737.7280	0
2.3000	1	10	2	204.9445	0
2.3100	1	1	1	41.2120	0
2.3100	2	2	2	79.3404	0
2.3100	3	3	3	0.4519	0
2.3100	1	4	4	8.9190	0
2.3100	2	5	1	107.6984	0
2.3100	3	6	2	222.7112	0
2.3100	1	7	3	11.4654	0
2.3100	2	8	4	1103.3246	0
2.3100	3	9	1	571.3025	0
2.3100	1	10	2	156.0059	0
