% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	DLdelay	DLdelayMin	DLdelayMax	DLdelayStdDev	PDUSize	PDUSizeMin	PDUSizeMax	PDUSizeStdDev
3.5000	3.6000	1	4	4	3	114	166653	109	159165	1.461479e-03	7.307393e-04	4.384436e-03	4.384436e-04	1394.69	697.34	2092.03	278.94
3.5000	3.6000	2	5	1	3	97	141702	96	141494	6.551872e-04	3.275936e-04	1.965562e-03	1.965562e-04	1431.85	715.93	2147.78	286.37
3.5000	3.6000	3	6	2	3	42	62255	41	59964	1.106131e-03	5.530657e-04	3.318394e-03	3.318394e-04	1455.05	727.52	2182.57	291.01
3.5000	3.6000	1	7	3	3	127	185786	121	177211	4.703597e-04	2.351799e-04	1.411079e-03	1.411079e-04	1591.82	795.91	2387.72	318.36
3.5000	3.6000	2	8	4	3	197	288113	190	277559	1.740424e-04	8.702118e-05	5.221271e-04	5.221271e-05	1595.78	797.89	2393.68	319.16
3.5000	3.6000	3	9	1	3	67	98295	64	94712	3.028575e-03	1.514287e-03	9.085724e-03	9.085724e-04	1566.90	783.45	2350.35	313.38
3.5000	3.6000	1	10	2	3	132	193146	130	190056	2.099943e-03	1.049972e-03	6.299830e-03	6.299830e-04	1318.50	659.25	1977.74	263.70
3.6000	3.7000	1	1	1	3	50	73344	49	72756	1.023849e-03	5.119245e-04	3.071547e-03	3.071547e-04	1510.36	755.18	2265.54	302.07
3.6000	3.7000	2	2	2	3	330	482591	321	468934	1.367687e-03	6.838435e-04	4.103061e-03	4.103061e-04	1440.85	720.42	2161.27	288.17
3.6000	3.7000	2	3	3	3	126	184890	120	176490	1.076425e-03	5.382123e-04	3.229274e-03	3.229274e-04	1570.22	785.11	2355.33	314.04
3.6000	3.7000	1	4	4	3	102	150032	99	145973	3.690394e-03	1.845197e-03	1.107118e-02	1.107118e-03	1491.17	745.58	2236.75	298.23
3.6000	3.7000	2	5	1	3	98	143748	97	142475	4.670281e-03	2.335141e-03	1.401084e-02	1.401084e-03	1472.92	736.46	2209.38	294.58
3.6000	3.7000	3	6	2	3	37	54274	35	51746	1.918453e-03	9.592267e-04	5.755360e-03	5.755360e-04	1582.86	791.43	2374.30	316.57
3.6000	3.7000	1	7	3	3	149	218725	147	215077	3.958196e-03	1.979098e-03	1.187459e-02	1.187459e-03	1446.67	723.33	2170.00	289.33
3.6000	3.7000	2	8	4	3	206	302200	203	296901	4.687775e-03	2.343888e-03	1.406333e-02	1.406333e-03	1332.69	666.34	1999.03	266.54
3.6000	3.7000	3	9	1	3	72	106307	71	103663	3.752628e-04	1.876314e-04	1.125788e-03	1.125788e-04	1457.40	728.70	2186.10	291.48
3.6000	3.7000	1	10	2	3	139	203620	133	195072	4.454105e-04	2.227053e-04	1.336232e-03	1.336232e-04	1368.21	684.10	2052.31	273.64
3.7000	3.8000	1	1	1	3	49	72721	48	70136	1.618054e-03	8.090268e-04	4.854161e-03	4.854161e-04	1386.99	693.49	2080.48	277.40
3.7000	3.8000	2	2	2	3	354	517133	350	511684	1.608200e-03	8.040998e-04	4.824599e-03	4.824599e-04	1580.83	790.41	2371.24	316.17
3.7000	3.8000	2	3	3	3	118	173732	118	172657	6.025830e-04	3.012915e-04	1.807749e-03	1.807749e-04	1428.68	714.34	2143.02	285.74
3.7000	3.8000	1	4	4	3	122	178593	121	177145	4.307945e-03	2.153972e-03	1.292383e-02	1.292383e-03	1532.52	766.26	2298.78	306.50
3.7000	3.8000	2	5	1	3	91	134016	90	131965	1.225031e-03	6.125155e-04	3.675093e-03	3.675093e-04	1348.32	674.16	2022.49	269.66
3.7000	3.8000	3	6	2	3	40	59806	38	56872	9.121661e-04	4.560830e-04	2.736498e-03	2.736498e-04	1574.13	787.06	2361.19	314.83
3.7000	3.8000	1	7	3	3	125	183297	123	179702	1.302226e-03	6.511132e-04	3.906679e-03	3.906679e-04	1330.86	665.43	1996.29	266.17
3.7000	3.8000	2	8	4	3	194	283832	190	277543	2.137298e-03	1.068649e-03	6.411894e-03	6.411894e-04	1439.25	719.63	2158.88	287.85
3.7000	3.8000	3	9	1	3	70	102701	68	99681	4.365582e-03	2.182791e-03	1.309675e-02	1.309675e-03	1498.37	749.19	2247.56	299.67
3.7000	3.8000	1	10	2	3	130	190726	125	182551	3.491161e-03	1.745580e-03	1.047348e-02	1.047348e-03	1374.23	687.11	2061.34	274.85
3.8000	3.9000	1	1	1	3	48	70666	46	67196	3.984515e-03	1.992257e-03	1.195354e-02	1.195354e-03	1334.16	667.08	2001.24	266.83
3.8000	3.9000	2	2	2	3	314	459768	299	437008	3.644874e-03	1.822437e-03	1.093462e-02	1.093462e-03	1470.41	735.21	2205.62	294.08
3.8000	3.9000	2	3	3	3	119	174256	118	172439	2.311341e-03	1.155671e-03	6.934023e-03	6.934023e-04	1367.57	683.78	2051.35	273.51
3.8000	3.9000	1	4	4	3	106	154904	101	148734	4.281707e-04	2.140853e-04	1.284512e-03	1.284512e-04	1570.19	785.09	2355.28	314.04
3.8000	3.9000	2	5	1	3	86	126090	82	120252	1.939798e-03	9.698989e-04	5.819393e-03	5.819393e-04	1548.71	774.36	2323.07	309.74
3.8000	3.9000	3	6	2	3	40	58952	38	56206	1.910914e-03	9.554568e-04	5.732741e-03	5.732741e-04	1449.56	724.78	2174.34	289.91
3.8000	3.9000	1	7	3	3	142	208074	140	204554	2.471548e-03	1.235774e-03	7.414644e-03	7.414644e-04	1315.55	657.78	1973.33	263.11
3.8000	3.9000	2	8	4	3	206	301841	202	295558	3.931604e-03	1.965802e-03	1.179481e-02	1.179481e-03	1533.51	766.76	2300.27	306.70
3.8000	3.9000	3	9	1	3	73	107843	72	106453	9.324169e-04	4.662085e-04	2.797251e-03	2.797251e-04	1370.93	685.47	2056.40	274.19
3.8000	3.9000	1	10	2	3	133	194310	130	190949	4.456727e-03	2.228363e-03	1.337018e-02	1.337018e-03	1483.01	741.51	2224.52	296.60
3.9000	4.0000	1	1	1	3	49	72928	47	70019	1.637751e-03	8.188757e-04	4.913254e-03	4.913254e-04	1384.52	692.26	2076.78	276.90
3.9000	4.0000	2	2	2	3	310	452621	295	431731	3.511165e-03	1.755583e-03	1.053350e-02	1.053350e-03	1425.78	712.89	2138.67	285.16
3.9000	4.0000	2	3	3	3	124	181856	119	175164	4.701436e-03	2.350718e-03	1.410431e-02	1.410431e-03	1499.82	749.91	2249.73	299.96
3.9000	4.0000	1	4	4	3	101	148443	99	145439	1.396712e-03	6.983558e-04	4.190135e-03	4.190135e-04	1507.29	753.65	2260.94	301.46
3.9000	4.0000	2	5	1	3	100	146491	98	144285	1.904901e-03	9.524507e-04	5.714704e-03	5.714704e-04	1440.25	720.12	2160.37	288.05
3.9000	4.0000	3	6	2	3	36	53327	36	53054	4.451779e-03	2.225890e-03	1.335534e-02	1.335534e-03	1408.98	704.49	2113.48	281.80
3.9000	4.0000	1	7	3	3	136	198698	129	189706	4.994574e-03	2.497287e-03	1.498372e-02	1.498372e-03	1409.38	704.69	2114.07	281.88
3.9000	4.0000	2	8	4	3	206	301025	196	286581	2.114838e-03	1.057419e-03	6.344515e-03	6.344515e-04	1351.98	675.99	2027.98	270.40
3.9000	4.0000	3	9	1	3	69	101241	68	99491	1.236889e-03	6.184445e-04	3.710667e-03	3.710667e-04	1318.20	659.10	1977.30	263.64
3.9000	4.0000	1	10	2	3	138	202531	136	198678	2.860637e-03	1.430319e-03	8.581912e-03	8.581912e-04	1496.39	748.19	2244.58	299.28
4.0000	4.1000	1	1	1	3	51	75242	50	73143	3.566245e-03	1.783123e-03	1.069874e-02	1.069874e-03	1427.66	713.83	2141.48	285.53
4.0000	4.1000	2	2	2	3	310	452773	302	442080	1.137016e-03	5.685080e-04	3.411048e-03	3.411048e-04	1604.72	802.36	2407.09	320.94
4.0000	4.1000	2	3	3	3	126	184774	124	181769	3.419905e-03	1.709952e-03	1.025971e-02	1.025971e-03	1422.95	711.48	2134.43	284.59
4.0000	4.1000	1	4	4	3	106	155427	101	148869	3.216108e-03	1.608054e-03	9.648323e-03	9.648323e-04	1489.00	744.50	2233.49	297.80
4.0000	4.1000	2	5	1	3	93	135799	89	130161	1.938099e-04	9.690493e-05	5.814296e-04	5.814296e-05	1541.50	770.75	2312.25	308.30
4.0000	4.1000	3	6	2	3	42	61719	41	60286	2.493629e-03	1.246814e-03	7.480886e-03	7.480886e-04	1431.35	715.68	2147.03	286.27
4.0000	4.1000	1	7	3	3	126	184348	123	180595	1.839131e-03	9.195654e-04	5.517393e-03	5.517393e-04	1329.18	664.59	1993.77	265.84
4.0000	4.1000	2	8	4	3	195	285484	194	283812	3.329323e-03	1.664661e-03	9.987968e-03	9.987968e-04	1375.68	687.84	2063.52	275.14
4.0000	4.1000	3	9	1	3	68	100088	65	95233	4.497093e-03	2.248546e-03	1.349128e-02	1.349128e-03	1495.81	747.90	2243.71	299.16
4.0000	4.1000	1	10	2	3	133	194230	126	185169	4.879181e-03	2.439591e-03	1.463754e-02	1.463754e-03	1552.56	776.28	2328.83	310.51
4.1000	4.2000	1	1	1	3	47	68836	45	67008	1.415955e-03	7.079773e-04	4.247864e-03	4.247864e-04	1343.49	671.74	2015.23	268.70
4.1000	4.2000	2	2	2	3	329	480957	320	467483	1.464006e-03	7.320028e-04	4.392017e-03	4.392017e-04	1547.10	773.55	2320.65	309.42
4.1000	4.2000	2	3	3	3	118	173332	114	167744	3.402572e-03	1.701286e-03	1.020771e-02	1.020771e-03	1332.27	666.13	1998.40	266.45
4.1000	4.2000	1	4	4	3	103	151067	99	144683	5.054105e-04	2.527052e-04	1.516231e-03	1.516231e-04	1455.49	727.74	2183.23	291.10
4.1000	4.2000	2	5	1	3	88	129364	86	126165	8.059861e-04	4.029930e-04	2.417958e-03	2.417958e-04	1496.21	748.10	2244.31	299.24
4.1000	4.2000	3	6	2	3	38	55738	37	55242	3.791958e-04	1.895979e-04	1.137587e-03	1.137587e-04	1436.23	718.12	2154.35	287.25
4.1000	4.2000	1	7	3	3	131	192464	130	191137	1.637990e-03	8.189950e-04	4.913970e-03	4.913970e-04	1471.10	735.55	2206.65	294.22
4.1000	4.2000	2	8	4	3	208	304423	203	296699	2.467586e-03	1.233793e-03	7.402759e-03	7.402759e-04	1558.76	779.38	2338.14	311.75
4.1000	4.2000	3	9	1	3	72	105795	71	104538	7.174099e-04	3.587050e-04	2.152230e-03	2.152230e-04	1371.35	685.68	2057.03	274.27
4.1000	4.2000	1	10	2	3	140	205352	137	200758	1.923649e-03	9.618245e-04	5.770947e-03	5.770947e-04	1507.21	753.60	2260.81	301.44
4.2000	4.3000	1	1	1	3	46	67582	44	64820	4.145984e-03	2.072992e-03	1.243795e-02	1.243795e-03	1397.43	698.71	2096.14	279.49
4.2000	4.3000	2	2	2	3	337	492203	321	469734	2.828246e-03	1.414123e-03	8.484738e-03	8.484738e-04	1560.78	780.39	2341.16	312.16
4.2000	4.3000	2	3	3	3	133	195216	132	193986	1.323378e-03	6.616889e-04	3.970134e-03	3.970134e-04	1390.87	695.43	2086.30	278.17
4.2000	4.3000	1	4	4	3	112	164947	109	159596	5.595050e-04	2.797525e-04	1.678515e-03	1.678515e-04	1455.95	727.98	2183.93	291.19
4.2000	4.3000	2	5	1	3	94	137305	91	133641	3.826821e-03	1.913410e-03	1.148046e-02	1.148046e-03	1359.11	679.56	2038.67	271.82
4.2000	4.3000	3	6	2	3	42	62168	41	60296	4.155010e-03	2.077505e-03	1.246503e-02	1.246503e-03	1363.85	681.92	2045.77	272.77
4.2000	4.3000	1	7	3	3	119	174768	116	170409	3.461907e-04	1.730954e-04	1.038572e-03	1.038572e-04	1324.19	662.10	1986.29	264.84
4.2000	4.3000	2	8	4	3	217	317268	211	308527	1.263645e-03	6.318225e-04	3.790935e-03	3.790935e-04	1328.49	664.24	1992.73	265.70
4.2000	4.3000	3	9	1	3	78	114185	75	110643	4.027084e-03	2.013542e-03	1.208125e-02	1.208125e-03	1428.49	714.25	2142.74	285.70
4.2000	4.3000	1	10	2	3	132	193316	129	189118	4.652809e-03	2.326405e-03	1.395843e-02	1.395843e-03	1427.10	713.55	2140.65	285.42
4.3000	4.4000	1	1	1	3	52	76138	49	72445	4.811312e-03	2.405656e-03	1.443394e-02	1.443394e-03	1509.02	754.51	2263.53	301.80
4.3000	4.4000	2	2	2	3	337	492062	334	488325	4.741091e-03	2.370546e-03	1.422327e-02	1.422327e-03	1572.38	786.19	2358.57	314.48
4.3000	4.4000	2	3	3	3	143	209609	141	206633	3.560606e-03	1.780303e-03	1.068182e-02	1.068182e-03	1495.83	747.91	2243.74	299.17
4.3000	4.4000	1	4	4	3	105	153614	104	152343	4.683874e-03	2.341937e-03	1.405162e-02	1.405162e-03	1368.23	684.12	2052.35	273.65
4.3000	4.4000	2	5	1	3	96	140695	94	137847	8.373141e-04	4.186571e-04	2.511942e-03	2.511942e-04	1596.68	798.34	2395.02	319.34
4.3000	4.4000	3	6	2	3	38	56914	38	56205	3.793954e-03	1.896977e-03	1.138186e-02	1.138186e-03	1482.74	741.37	2224.12	296.55
4.3000	4.4000	1	7	3	3	145	212695	145	211729	1.638003e-03	8.190013e-04	4.914008e-03	4.914008e-04	1515.79	757.89	2273.68	303.16
4.3000	4.4000	2	8	4	3	193	283193	192	280799	6.874664e-04	3.437332e-04	2.062399e-03	2.062399e-04	1528.60	764.30	2292.90	305.72
4.3000	4.4000	3	9	1	3	81	119495	79	116112	9.055871e-04	4.527935e-04	2.716761e-03	2.716761e-04	1348.04	674.02	2022.06	269.61
4.3000	4.4000	1	10	2	3	130	190916	130	190262	4.122807e-03	2.061403e-03	1.236842e-02	1.236842e-03	1479.45	739.72	2219.17	295.89
4.4000	4.5000	1	1	1	3	49	72537	49	71907	4.024805e-03	2.012403e-03	1.207442e-02	1.207442e-03	1344.50	672.25	2016.75	268.90
4.4000	4.5000	2	2	2	3	373	545540	356	520096	3.014752e-03	1.507376e-03	9.044256e-03	9.044256e-04	1529.75	764.87	2294.62	305.95
4.4000	4.5000	2	3	3	3	143	208818	139	204307	1.552152e-03	7.760762e-04	4.656457e-03	4.656457e-04	1587.99	793.99	2381.98	317.60
4.4000	4.5000	1	4	4	3	101	148713	99	144682	1.209956e-03	6.049780e-04	3.629868e-03	3.629868e-04	1493.28	746.64	2239.92	298.66
4.4000	4.5000	2	5	1	3	89	131058	87	127633	1.819014e-03	9.095068e-04	5.457041e-03	5.457041e-04	1419.87	709.93	2129.80	283.97
4.4000	4.5000	3	6	2	3	50	74269	49	72345	4.220453e-03	2.110226e-03	1.266136e-02	1.266136e-03	1378.60	689.30	2067.90	275.72
4.4000	4.5000	1	7	3	3	130	191076	126	184419	4.669519e-03	2.334759e-03	1.400856e-02	1.400856e-03	1348.64	674.32	2022.97	269.73
4.4000	4.5000	2	8	4	3	204	298641	198	289797	8.899722e-04	4.449861e-04	2.669917e-03	2.669917e-04	1505.67	752.84	2258.51	301.13
4.4000	4.5000	3	9	1	3	87	127168	83	121549	3.102700e-03	1.551350e-03	9.308099e-03	9.308099e-04	1588.04	794.02	2382.06	317.61
4.4000	4.5000	1	10	2	3	131	192041	130	190443	4.091888e-03	2.045944e-03	1.227566e-02	1.227566e-03	1492.65	746.33	2238.98	298.53
4.5000	4.6000	1	1	1	3	47	68969	46	67851	3.324983e-03	1.662492e-03	9.974949e-03	9.974949e-04	1334.47	667.24	2001.71	266.89
4.5000	4.6000	2	2	2	3	326	477203	317	463344	9.241979e-04	4.620990e-04	2.772594e-03	2.772594e-04	1570.76	785.38	2356.15	314.15
4.5000	4.6000	2	3	3	3	155	227037	149	218187	4.442291e-03	2.221145e-03	1.332687e-02	1.332687e-03	1586.82	793.41	2380.23	317.36
4.5000	4.6000	1	4	4	3	110	160780	107	157012	3.419447e-03	1.709723e-03	1.025834e-02	1.025834e-03	1439.11	719.55	2158.66	287.82
4.5000	4.6000	2	5	1	3	99	145976	99	144842	2.213378e-03	1.106689e-03	6.640135e-03	6.640135e-04	1424.68	712.34	2137.02	284.94
4.5000	4.6000	3	6	2	3	51	75906	50	73281	2.907907e-03	1.453953e-03	8.723720e-03	8.723720e-04	1408.96	704.48	2113.44	281.79
4.5000	4.6000	1	7	3	3	136	199709	135	197766	4.739106e-03	2.369553e-03	1.421732e-02	1.421732e-03	1430.86	715.43	2146.29	286.17
4.5000	4.6000	2	8	4	3	208	304575	205	299389	3.471423e-03	1.735712e-03	1.041427e-02	1.041427e-03	1349.15	674.58	2023.73	269.83
4.5000	4.6000	3	9	1	3	92	135457	88	129769	9.375884e-04	4.687942e-04	2.812765e-03	2.812765e-04	1436.10	718.05	2154.15	287.22
4.5000	4.6000	1	10	2	3	131	192300	125	182844	3.342422e-03	1.671211e-03	1.002726e-02	1.002726e-03	1489.92	744.96	2234.87	297.98
4.6000	4.7000	1	1	1	3	47	69317	45	66320	1.234229e-03	6.171143e-04	3.702686e-03	3.702686e-04	1567.58	783.79	2351.36	313.52
4.6000	4.7000	2	2	2	3	345	504840	335	489515	2.403969e-04	1.201984e-04	7.211907e-04	7.211907e-05	1484.31	742.15	2226.46	296.86
4.6000	4.7000	2	3	3	3	162	236571	158	231179	1.448672e-03	7.243360e-04	4.346016e-03	4.346016e-04	1521.16	760.58	2281.73	304.23
4.6000	4.7000	1	4	4	3	105	153318	101	148918	4.178581e-03	2.089291e-03	1.253574e-02	1.253574e-03	1549.25	774.62	2323.87	309.85
4.6000	4.7000	2	5	1	3	93	136990	91	133223	1.753526e-03	8.767630e-04	5.260578e-03	5.260578e-04	1568.24	784.12	2352.36	313.65
4.6000	4.7000	3	6	2	3	53	77802	51	74539	2.902780e-03	1.451390e-03	8.708339e-03	8.708339e-04	1549.19	774.59	2323.78	309.84
4.6000	4.7000	1	7	3	3	137	200064	132	194146	3.430516e-03	1.715258e-03	1.029155e-02	1.029155e-03	1330.55	665.28	1995.83	266.11
4.6000	4.7000	2	8	4	3	195	286006	188	275421	4.441822e-03	2.220911e-03	1.332547e-02	1.332547e-03	1575.54	787.77	2363.31	315.11
4.6000	4.7000	3	9	1	3	92	134433	91	133263	3.398151e-03	1.699076e-03	1.019445e-02	1.019445e-03	1554.71	777.36	2332.07	310.94
4.6000	4.7000	1	10	2	3	127	186771	123	179959	4.980252e-04	2.490126e-04	1.494076e-03	1.494076e-04	1603.83	801.92	2405.75	320.77
4.7000	4.8000	1	1	1	3	53	78047	52	76561	2.114833e-03	1.057417e-03	6.344500e-03	6.344500e-04	1438.83	719.41	2158.24	287.77
4.7000	4.8000	2	2	2	3	302	440996	297	434140	4.134039e-03	2.067019e-03	1.240212e-02	1.240212e-03	1476.41	738.20	2214.61	295.28
4.7000	4.8000	2	3	3	3	166	243047	159	232144	7.171805e-04	3.585902e-04	2.151541e-03	2.151541e-04	1599.91	799.96	2399.87	319.98
4.7000	4.8000	1	4	4	3	108	158904	106	155750	3.444409e-03	1.722205e-03	1.033323e-02	1.033323e-03	1482.00	741.00	2223.01	296.40
4.7000	4.8000	2	5	1	3	94	138323	91	133020	3.164118e-03	1.582059e-03	9.492353e-03	9.492353e-04	1532.15	766.07	2298.22	306.43
4.7000	4.8000	3	6	2	3	54	79997	52	77362	2.444789e-03	1.222395e-03	7.334367e-03	7.334367e-04	1585.23	792.61	2377.84	317.05
4.7000	4.8000	1	7	3	3	120	175792	114	167247	3.193739e-03	1.596870e-03	9.581217e-03	9.581217e-04	1438.51	719.25	2157.76	287.70
4.7000	4.8000	2	8	4	3	201	294848	192	280848	4.462883e-03	2.231442e-03	1.338865e-02	1.338865e-03	1482.45	741.22	2223.67	296.49
4.7000	4.8000	3	9	1	3	116	169524	112	163937	4.594614e-03	2.297307e-03	1.378384e-02	1.378384e-03	1432.72	716.36	2149.09	286.54
4.7000	4.8000	1	10	2	3	125	182950	124	182037	3.981737e-03	1.990868e-03	1.194521e-02	1.194521e-03	1511.50	755.75	2267.25	302.30
4.8000	4.9000	1	1	1	3	49	72035	47	69218	3.342989e-03	1.671495e-03	1.002897e-02	1.002897e-03	1499.04	749.52	2248.57	299.81
4.8000	4.9000	2	2	2	3	334	487955	326	477136	1.779382e-03	8.896908e-04	5.338145e-03	5.338145e-04	1353.30	676.65	2029.94	270.66
4.8000	4.9000	2	3	3	3	188	275477	186	272444	6.792712e-04	3.396356e-04	2.037814e-03	2.037814e-04	1314.01	657.00	1971.01	262.80
4.8000	4.9000	1	4	4	3	113	165930	112	164695	4.792395e-03	2.396198e-03	1.437719e-02	1.437719e-03	1479.20	739.60	2218.80	295.84
4.8000	4.9000	2	5	1	3	97	142261	94	137912	1.277466e-03	6.387329e-04	3.832397e-03	3.832397e-04	1341.73	670.86	2012.59	268.35
4.8000	4.9000	3	6	2	3	60	87982	58	85922	4.380731e-03	2.190365e-03	1.314219e-02	1.314219e-03	1604.71	802.35	2407.06	320.94
4.8000	4.9000	1	7	3	3	136	198911	134	195653	3.442739e-03	1.721370e-03	1.032822e-02	1.032822e-03	1406.05	703.02	2109.07	281.21
4.8000	4.9000	2	8	4	3	190	278383	187	274215	3.792013e-03	1.896007e-03	1.137604e-02	1.137604e-03	1568.87	784.44	2353.31	313.77
4.8000	4.9000	3	9	1	3	107	157268	103	151642	2.270865e-03	1.135433e-03	6.812595e-03	6.812595e-04	1494.19	747.10	2241.29	298.84
4.8000	4.9000	1	10	2	3	132	193867	129	188811	2.969262e-03	1.484631e-03	8.907787e-03	8.907787e-04	1472.08	736.04	2208.12	294.42
4.9000	5.0000	1	1	1	3	46	68273	46	67658	3.037369e-04	1.518685e-04	9.112107e-04	9.112107e-05	1459.45	729.73	2189.18	291.89
4.9000	5.0000	2	2	2	3	347	507154	344	502334	2.957338e-03	1.478669e-03	8.872014e-03	8.872014e-04	1527.22	763.61	2290.84	305.44
4.9000	5.0000	2	3	3	3	180	263674	176	257826	1.857246e-03	9.286229e-04	5.571737e-03	5.571737e-04	1580.11	790.06	2370.17	316.02
4.9000	5.0000	1	4	4	3	112	164955	109	160453	2.120171e-03	1.060085e-03	6.360512e-03	6.360512e-04	1586.94	793.47	2380.41	317.39
4.9000	5.0000	2	5	1	3	95	139627	91	133078	1.762596e-03	8.812979e-04	5.287787e-03	5.287787e-04	1461.73	730.87	2192.60	292.35
4.9000	5.0000	3	6	2	3	61	89918	59	87223	6.642163e-04	3.321081e-04	1.992649e-03	1.992649e-04	1571.92	785.96	2357.87	314.38
4.9000	5.0000	1	7	3	3	124	182349	119	173791	4.087244e-03	2.043622e-03	1.226173e-02	1.226173e-03	1588.63	794.31	2382.94	317.73
4.9000	5.0000	2	8	4	3	201	293995	197	287846	2.067163e-03	1.033581e-03	6.201488e-03	6.201488e-04	1412.72	706.36	2119.08	282.54
4.9000	5.0000	3	9	1	3	108	158544	103	151081	2.806594e-03	1.403297e-03	8.419782e-03	8.419782e-04	1487.81	743.90	2231.71	297.56
4.9000	5.0000	1	10	2	3	136	199664	130	190472	2.872668e-03	1.436334e-03	8.618003e-03	8.618003e-04	1579.14	789.57	2368.71	315.83
