% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	DLdelay	DLdelayMin	DLdelayMax	DLdelayStdDev	PDUSize	PDUSizeMin	PDUSizeMax	PDUSizeStdDev
3.4000	3.5000	2	8	4	3	1049	1531739	1033	1509135	4.103928e-03	2.051964e-03	1.231178e-02	1.231178e-03	1473.56	736.78	2210.34	294.71
3.4000	3.5000	3	9	1	3	372	544123	357	521793	4.020017e-03	2.010009e-03	1.206005e-02	1.206005e-03	1475.39	737.70	2213.09	295.08
3.4000	3.5000	1	10	2	3	936	1367084	903	1318555	4.369929e-03	2.184964e-03	1.310979e-02	1.310979e-03	1510.43	755.21	2265.64	302.09
3.5000	3.6000	1	1	1	3	623	910658	620	906381	1.595682e-04	7.978409e-05	4.787045e-04	4.787045e-05	1510.81	755.41	2266.22	302.16
3.5000	3.6000	2	2	2	3	1166	1702529	1144	1670290	1.736845e-03	8.684224e-04	5.210534e-03	5.210534e-04	1527.95	763.97	2291.92	305.59
3.5000	3.6000	2	3	3	3	397	580940	391	571803	1.729035e-03	8.645176e-04	5.187106e-03	5.187106e-04	1330.52	665.26	1995.78	266.10
3.5000	3.6000	1	4	4	3	884	1291138	848	1239427	2.149836e-03	1.074918e-03	6.449508e-03	6.449508e-04	1533.27	766.64	2299.91	306.65
3.5000	3.6000	2	5	1	3	350	512185	334	488304	2.641635e-03	1.320817e-03	7.924905e-03	7.924905e-04	1366.37	683.19	2049.56	273.27
3.5000	3.6000	3	6	2	3	149	218082	145	211787	1.797968e-03	8.989842e-04	5.393905e-03	5.393905e-04	1430.10	715.05	2145.15	286.02
3.5000	3.6000	1	7	3	3	225	328512	221	322874	4.845833e-03	2.422916e-03	1.453750e-02	1.453750e-03	1490.26	745.13	2235.39	298.05
3.5000	3.6000	2	8	4	3	1104	1612229	1082	1579907	3.155879e-03	1.577940e-03	9.467637e-03	9.467637e-04	1503.36	751.68	2255.05	300.67
3.5000	3.6000	3	9	1	3	362	529377	357	521611	3.089036e-03	1.544518e-03	9.267109e-03	9.267109e-04	1405.37	702.68	2108.05	281.07
3.5000	3.6000	1	10	2	3	985	1439238	946	1381857	2.979171e-03	1.489585e-03	8.937512e-03	8.937512e-04	1518.73	759.37	2278.10	303.75
3.6000	3.7000	1	1	1	3	543	792895	528	771100	4.792147e-03	2.396073e-03	1.437644e-02	1.437644e-03	1430.52	715.26	2145.78	286.10
3.6000	3.7000	2	2	2	3	1227	1792797	1172	1711460	3.767083e-03	1.883542e-03	1.130125e-02	1.130125e-03	1581.05	790.52	2371.57	316.21
3.6000	3.7000	2	3	3	3	434	634484	426	622989	1.285908e-03	6.429541e-04	3.857725e-03	3.857725e-04	1522.50	761.25	2283.76	304.50
3.6000	3.7000	1	4	4	3	804	1174899	775	1132062	1.313043e-03	6.565214e-04	3.939129e-03	3.939129e-04	1332.26	666.13	1998.39	266.45
3.6000	3.7000	2	5	1	3	334	488926	334	487740	4.208610e-03	2.104305e-03	1.262583e-02	1.262583e-03	1549.09	774.54	2323.63	309.82
3.6000	3.7000	3	6	2	3	143	208992	141	206305	3.715795e-03	1.857898e-03	1.114739e-02	1.114739e-03	1466.26	733.13	2199.39	293.25
3.6000	3.7000	1	7	3	3	248	362861	239	349595	1.905400e-03	9.526999e-04	5.716199e-03	5.716199e-04	1575.44	787.72	2363.16	315.09
3.6000	3.7000	2	8	4	3	1059	1546596	1043	1523819	2.195247e-03	1.097623e-03	6.585740e-03	6.585740e-04	1443.22	721.61	2164.83	288.64
3.6000	3.7000	3	9	1	3	331	483580	322	470134	2.073753e-04	1.036877e-04	6.221259e-04	6.221259e-05	1401.91	700.95	2102.86	280.38
3.6000	3.7000	1	10	2	3	935	1366084	919	1342530	1.375159e-03	6.875797e-04	4.125478e-03	4.125478e-04	1360.57	680.29	2040.86	272.11
3.7000	3.8000	1	1	1	3	611	892559	605	884263	3.457158e-03	1.728579e-03	1.037147e-02	1.037147e-03	1346.25	673.12	2019.37	269.25
3.7000	3.8000	2	2	2	3	1410	2059578	1365	1993350	1.833567e-03	9.167834e-04	5.500701e-03	5.500701e-04	1555.94	777.97	2333.91	311.19
3.7000	3.8000	2	3	3	3	392	573031	379	554534	2.577607e-03	1.288804e-03	7.732822e-03	7.732822e-04	1588.81	794.40	2383.21	317.76
3.7000	3.8000	1	4	4	3	844	1233532	810	1183812	4.308202e-03	2.154101e-03	1.292461e-02	1.292461e-03	1511.67	755.83	2267.50	302.33
3.7000	3.8000	2	5	1	3	380	555306	364	531993	3.400863e-03	1.700431e-03	1.020259e-02	1.020259e-03	1366.34	683.17	2049.51	273.27
3.7000	3.8000	3	6	2	3	144	211535	141	206404	8.906777e-04	4.453389e-04	2.672033e-03	2.672033e-04	1338.40	669.20	2007.60	267.68
3.7000	3.8000	1	7	3	3	227	332167	217	317308	1.189570e-03	5.947852e-04	3.568711e-03	3.568711e-04	1465.61	732.81	2198.42	293.12
3.7000	3.8000	2	8	4	3	1057	1543363	1015	1483137	4.803328e-03	2.401664e-03	1.440998e-02	1.440998e-03	1493.96	746.98	2240.94	298.79
3.7000	3.8000	3	9	1	3	368	537425	362	529421	9.413001e-04	4.706501e-04	2.823900e-03	2.823900e-04	1460.03	730.02	2190.05	292.01
3.7000	3.8000	1	10	2	3	910	1329613	892	1303395	6.742991e-04	3.371496e-04	2.022897e-03	2.022897e-04	1412.46	706.23	2118.70	282.49
3.8000	3.9000	1	1	1	3	613	895482	588	859855	2.588245e-03	1.294122e-03	7.764734e-03	7.764734e-04	1436.43	718.21	2154.64	287.29
3.8000	3.9000	2	2	2	3	1390	2030115	1364	1992398	3.474295e-03	1.737147e-03	1.042288e-02	1.042288e-03	1387.96	693.98	2081.93	277.59
3.8000	3.9000	2	3	3	3	402	587376	399	582774	2.476964e-03	1.238482e-03	7.430892e-03	7.430892e-04	1411.42	705.71	2117.13	282.28
3.8000	3.9000	1	4	4	3	804	1173904	779	1137972	4.037335e-03	2.018667e-03	1.211200e-02	1.211200e-03	1577.32	788.66	2365.98	315.46
3.8000	3.9000	2	5	1	3	359	524890	358	524051	4.261672e-04	2.130836e-04	1.278502e-03	1.278502e-04	1503.31	751.65	2254.96	300.66
3.8000	3.9000	3	6	2	3	125	182769	120	175642	1.817551e-03	9.087753e-04	5.452652e-03	5.452652e-04	1422.78	711.39	2134.17	284.56
3.8000	3.9000	1	7	3	3	246	359832	242	354592	1.409820e-04	7.049102e-05	4.229461e-04	4.229461e-05	1377.56	688.78	2066.34	275.51
3.8000	3.9000	2	8	4	3	1169	1707162	1142	1668615	4.256703e-04	2.128351e-04	1.277011e-03	1.277011e-04	1537.82	768.91	2306.73	307.56
3.8000	3.9000	3	9	1	3	338	493510	323	472297	3.388672e-03	1.694336e-03	1.016601e-02	1.016601e-03	1495.18	747.59	2242.77	299.04
3.8000	3.9000	1	10	2	3	973	1421387	969	1414864	3.817705e-03	1.908853e-03	1.145312e-02	1.145312e-03	1488.37	744.18	2232.55	297.67
3.9000	4.0000	1	1	1	3	557	814300	543	792880	3.610346e-03	1.805173e-03	1.083104e-02	1.083104e-03	1393.12	696.56	2089.67	278.62
3.9000	4.0000	2	2	2	3	1206	1761659	1201	1753541	2.584592e-03	1.292296e-03	7.753777e-03	7.753777e-04	1368.87	684.44	2053.31	273.77
3.9000	4.0000	2	3	3	3	409	598346	405	592250	1.432536e-03	7.162678e-04	4.297607e-03	4.297607e-04	1516.17	758.08	2274.25	303.23
3.9000	4.0000	1	4	4	3	788	1150943	756	1104383	3.503741e-03	1.751870e-03	1.051122e-02	1.051122e-03	1377.86	688.93	2066.80	275.57
3.9000	4.0000	2	5	1	3	354	517435	350	511247	1.019840e-03	5.099199e-04	3.059519e-03	3.059519e-04	1339.81	669.90	2009.71	267.96
3.9000	4.0000	3	6	2	3	142	207639	135	197661	3.367552e-03	1.683776e-03	1.010266e-02	1.010266e-03	1408.32	704.16	2112.49	281.66
3.9000	4.0000	1	7	3	3	239	350155	230	337006	2.925842e-03	1.462921e-03	8.777525e-03	8.777525e-04	1333.64	666.82	2000.46	266.73
3.9000	4.0000	2	8	4	3	1178	1720256	1169	1708044	4.988379e-03	2.494189e-03	1.496514e-02	1.496514e-03	1384.52	692.26	2076.78	276.90
3.9000	4.0000	3	9	1	3	339	496266	336	490899	2.874285e-03	1.437143e-03	8.622856e-03	8.622856e-04	1405.33	702.67	2108.00	281.07
3.9000	4.0000	1	10	2	3	989	1444182	977	1427018	2.907963e-04	1.453981e-04	8.723888e-04	8.723888e-05	1558.44	779.22	2337.66	311.69
4.0000	4.1000	1	1	1	3	595	869330	582	851115	4.954328e-03	2.477164e-03	1.486298e-02	1.486298e-03	1534.97	767.48	2302.45	306.99
4.0000	4.1000	2	2	2	3	1260	1839771	1255	1833164	4.652784e-03	2.326392e-03	1.395835e-02	1.395835e-03	1413.84	706.92	2120.75	282.77
4.0000	4.1000	2	3	3	3	421	615601	413	603078	3.614052e-04	1.807026e-04	1.084216e-03	1.084216e-04	1446.79	723.40	2170.19	289.36
4.0000	4.1000	1	4	4	3	919	1342814	905	1322479	3.278331e-03	1.639165e-03	9.834993e-03	9.834993e-04	1394.38	697.19	2091.58	278.88
4.0000	4.1000	2	5	1	3	354	517701	344	503598	3.372027e-03	1.686013e-03	1.011608e-02	1.011608e-03	1558.51	779.26	2337.77	311.70
4.0000	4.1000	3	6	2	3	154	225013	152	223192	4.033774e-03	2.016887e-03	1.210132e-02	1.210132e-03	1594.59	797.29	2391.88	318.92
4.0000	4.1000	1	7	3	3	238	348541	230	335941	4.614407e-03	2.307203e-03	1.384322e-02	1.384322e-03	1484.29	742.15	2226.44	296.86
4.0000	4.1000	2	8	4	3	1131	1651407	1079	1575819	3.073550e-03	1.536775e-03	9.220650e-03	9.220650e-04	1571.24	785.62	2356.87	314.25
4.0000	4.1000	3	9	1	3	359	524751	346	506031	4.032938e-03	2.016469e-03	1.209881e-02	1.209881e-03	1605.19	802.60	2407.79	321.04
4.0000	4.1000	1	10	2	3	957	1398264	950	1387594	4.057309e-04	2.028655e-04	1.217193e-03	1.217193e-04	1411.90	705.95	2117.85	282.38
4.1000	4.2000	1	1	1	3	582	849789	555	810317	1.132886e-03	5.664431e-04	3.398659e-03	3.398659e-04	1380.97	690.49	2071.46	276.19
4.1000	4.2000	2	2	2	3	1213	1771919	1212	1769533	3.820533e-03	1.910267e-03	1.146160e-02	1.146160e-03	1596.59	798.29	2394.88	319.32
4.1000	4.2000	2	3	3	3	397	579783	381	557534	7.354270e-04	3.677135e-04	2.206281e-03	2.206281e-04	1388.89	694.44	2083.33	277.78
4.1000	4.2000	1	4	4	3	862	1259200	825	1205490	1.778961e-03	8.894806e-04	5.336884e-03	5.336884e-04	1566.48	783.24	2349.72	313.30
4.1000	4.2000	2	5	1	3	354	517959	351	512877	7.720276e-04	3.860138e-04	2.316083e-03	2.316083e-04	1483.56	741.78	2225.35	296.71
4.1000	4.2000	3	6	2	3	147	214742	140	204888	2.351962e-03	1.175981e-03	7.055886e-03	7.055886e-04	1403.49	701.74	2105.23	280.70
4.1000	4.2000	1	7	3	3	256	374327	250	366359	3.369340e-03	1.684670e-03	1.010802e-02	1.010802e-03	1540.90	770.45	2311.35	308.18
4.1000	4.2000	2	8	4	3	1119	1634423	1074	1568651	2.498023e-03	1.249012e-03	7.494070e-03	7.494070e-04	1530.56	765.28	2295.84	306.11
4.1000	4.2000	3	9	1	3	377	550763	366	534427	1.708342e-03	8.541711e-04	5.125027e-03	5.125027e-04	1446.57	723.28	2169.85	289.31
4.1000	4.2000	1	10	2	3	1050	1533966	1023	1494821	3.259252e-03	1.629626e-03	9.777755e-03	9.777755e-04	1381.11	690.55	2071.66	276.22
4.2000	4.3000	1	1	1	3	594	867934	570	832577	1.465351e-03	7.326755e-04	4.396053e-03	4.396053e-04	1377.86	688.93	2066.79	275.57
4.2000	4.3000	2	2	2	3	1161	1695754	1125	1642723	4.008888e-03	2.004444e-03	1.202666e-02	1.202666e-03	1421.28	710.64	2131.92	284.26
4.2000	4.3000	2	3	3	3	428	625943	421	615701	1.180471e-03	5.902354e-04	3.541413e-03	3.541413e-04	1377.72	688.86	2066.57	275.54
4.2000	4.3000	1	4	4	3	859	1255519	849	1239841	8.450380e-04	4.225190e-04	2.535114e-03	2.535114e-04	1447.83	723.92	2171.75	289.57
4.2000	4.3000	2	5	1	3	328	479952	316	461669	4.551329e-03	2.275665e-03	1.365399e-02	1.365399e-03	1450.68	725.34	2176.01	290.14
4.2000	4.3000	3	6	2	3	132	194013	130	190102	4.997833e-03	2.498916e-03	1.499350e-02	1.499350e-03	1538.68	769.34	2308.02	307.74
4.2000	4.3000	1	7	3	3	237	346818	232	340143	4.561968e-03	2.280984e-03	1.368590e-02	1.368590e-03	1462.88	731.44	2194.32	292.58
4.2000	4.3000	2	8	4	3	1016	1484811	1008	1472871	8.873300e-04	4.436650e-04	2.661990e-03	2.661990e-04	1321.29	660.65	1981.94	264.26
4.2000	4.3000	3	9	1	3	364	532404	357	521977	1.477144e-03	7.385719e-04	4.431431e-03	4.431431e-04	1364.66	682.33	2046.99	272.93
4.2000	4.3000	1	10	2	3	933	1363127	923	1347639	1.260973e-03	6.304866e-04	3.782920e-03	3.782920e-04	1511.80	755.90	2267.70	302.36
4.3000	4.4000	1	1	1	3	590	862837	584	853140	1.248685e-03	6.243427e-04	3.746056e-03	3.746056e-04	1414.76	707.38	2122.15	282.95
4.3000	4.4000	2	2	2	3	1222	1784479	1198	1749812	3.424650e-03	1.712325e-03	1.027395e-02	1.027395e-03	1406.72	703.36	2110.09	281.34
4.3000	4.4000	2	3	3	3	441	644891	425	621727	4.820466e-03	2.410233e-03	1.446140e-02	1.446140e-03	1317.00	658.50	1975.50	263.40
4.3000	4.4000	1	4	4	3	812	1185892	789	1152852	1.379138e-03	6.895689e-04	4.137413e-03	4.137413e-04	1414.27	707.13	2121.40	282.85
4.3000	4.4000	2	5	1	3	355	519655	339	495278	5.525666e-04	2.762833e-04	1.657700e-03	1.657700e-04	1361.53	680.77	2042.30	272.31
4.3000	4.4000	3	6	2	3	162	237065	156	228135	2.407705e-03	1.203853e-03	7.223116e-03	7.223116e-04	1507.28	753.64	2260.92	301.46
4.3000	4.4000	1	7	3	3	224	328046	217	318244	4.434476e-03	2.217238e-03	1.330343e-02	1.330343e-03	1575.50	787.75	2363.26	315.10
4.3000	4.4000	2	8	4	3	1088	1589203	1044	1524413	1.776327e-03	8.881637e-04	5.328982e-03	5.328982e-04	1439.55	719.77	2159.32	287.91
4.3000	4.4000	3	9	1	3	358	522826	349	509567	1.569716e-03	7.848581e-04	4.709148e-03	4.709148e-04	1488.06	744.03	2232.08	297.61
4.3000	4.4000	1	10	2	3	1003	1464441	970	1416404	3.691701e-03	1.845850e-03	1.107510e-02	1.107510e-03	1506.33	753.16	2259.49	301.27
4.4000	4.5000	1	1	1	3	609	890074	591	863350	1.701294e-03	8.506470e-04	5.103882e-03	5.103882e-04	1317.16	658.58	1975.74	263.43
4.4000	4.5000	2	2	2	3	1159	1693480	1108	1618857	4.904784e-03	2.452392e-03	1.471435e-02	1.471435e-03	1376.69	688.35	2065.04	275.34
4.4000	4.5000	2	3	3	3	489	714588	477	697877	6.059985e-04	3.029993e-04	1.817996e-03	1.817996e-04	1364.38	682.19	2046.57	272.88
4.4000	4.5000	1	4	4	3	757	1106174	721	1053650	3.585498e-04	1.792749e-04	1.075649e-03	1.075649e-04	1516.07	758.03	2274.10	303.21
4.4000	4.5000	2	5	1	3	353	515766	341	499241	4.135406e-03	2.067703e-03	1.240622e-02	1.240622e-03	1553.64	776.82	2330.46	310.73
4.4000	4.5000	3	6	2	3	165	241777	159	232215	5.149729e-04	2.574864e-04	1.544919e-03	1.544919e-04	1450.27	725.14	2175.41	290.05
4.4000	4.5000	1	7	3	3	250	365053	247	361833	1.984594e-03	9.922971e-04	5.953783e-03	5.953783e-04	1448.06	724.03	2172.10	289.61
4.4000	4.5000	2	8	4	3	1146	1673317	1119	1634125	2.600294e-04	1.300147e-04	7.800882e-04	7.800882e-05	1452.87	726.44	2179.31	290.57
4.4000	4.5000	3	9	1	3	416	608614	410	599933	4.354072e-04	2.177036e-04	1.306222e-03	1.306222e-04	1435.96	717.98	2153.94	287.19
4.4000	4.5000	1	10	2	3	931	1359542	901	1315674	2.798251e-03	1.399125e-03	8.394752e-03	8.394752e-04	1431.74	715.87	2147.60	286.35
4.5000	4.6000	1	1	1	3	547	799739	523	763985	1.838999e-03	9.194993e-04	5.516996e-03	5.516996e-04	1434.65	717.32	2151.97	286.93
4.5000	4.6000	2	2	2	3	1155	1687023	1106	1615899	4.153781e-03	2.076890e-03	1.246134e-02	1.246134e-03	1326.24	663.12	1989.36	265.25
4.5000	4.6000	2	3	3	3	477	696728	465	679394	3.684283e-03	1.842142e-03	1.105285e-02	1.105285e-03	1593.77	796.89	2390.66	318.75
4.5000	4.6000	1	4	4	3	846	1236592	831	1213703	2.075732e-03	1.037866e-03	6.227196e-03	6.227196e-04	1533.70	766.85	2300.55	306.74
4.5000	4.6000	2	5	1	3	358	523046	342	500723	4.181356e-03	2.090678e-03	1.254407e-02	1.254407e-03	1471.77	735.88	2207.65	294.35
4.5000	4.6000	3	6	2	3	178	261210	177	259175	2.471701e-03	1.235850e-03	7.415102e-03	7.415102e-04	1464.12	732.06	2196.17	292.82
4.5000	4.6000	1	7	3	3	234	342759	231	338103	1.794450e-03	8.972249e-04	5.383350e-03	5.383350e-04	1509.96	754.98	2264.94	301.99
4.5000	4.6000	2	8	4	3	1095	1598951	1094	1598178	2.262710e-04	1.131355e-04	6.788131e-04	6.788131e-05	1490.23	745.12	2235.35	298.05
4.5000	4.6000	3	9	1	3	411	600899	397	580084	2.777647e-03	1.388823e-03	8.332941e-03	8.332941e-04	1435.82	717.91	2153.73	287.16
4.5000	4.6000	1	10	2	3	977	1427858	933	1362471	2.026209e-03	1.013105e-03	6.078627e-03	6.078627e-04	1343.27	671.64	2014.91	268.65
4.6000	4.7000	1	1	1	3	573	837867	545	796966	4.191241e-03	2.095621e-03	1.257372e-02	1.257372e-03	1598.61	799.30	2397.91	319.72
4.6000	4.7000	2	2	2	3	1220	1782400	1162	1697791	2.930200e-04	1.465100e-04	8.790600e-04	8.790600e-05	1481.59	740.80	2222.39	296.32
4.6000	4.7000	2	3	3	3	545	796031	534	779646	2.048654e-03	1.024327e-03	6.145961e-03	6.145961e-04	1598.35	799.17	2397.52	319.67
4.6000	4.7000	1	4	4	3	857	1251768	830	1212632	2.794356e-03	1.397178e-03	8.383068e-03	8.383068e-04	1328.77	664.38	1993.15	265.75
4.6000	4.7000	2	5	1	3	332	485714	329	481277	4.658952e-03	2.329476e-03	1.397686e-02	1.397686e-03	1341.85	670.92	2012.77	268.37
4.6000	4.7000	3	6	2	3	163	239025	158	231070	2.033404e-03	1.016702e-03	6.100213e-03	6.100213e-04	1468.74	734.37	2203.11	293.75
4.6000	4.7000	1	7	3	3	228	333942	218	319736	1.414054e-03	7.070272e-04	4.242163e-03	4.242163e-04	1419.43	709.72	2129.15	283.89
4.6000	4.7000	2	8	4	3	1129	1649528	1112	1624551	1.047833e-03	5.239166e-04	3.143500e-03	3.143500e-04	1501.32	750.66	2251.98	300.26
4.6000	4.7000	3	9	1	3	443	647313	430	628259	1.278605e-03	6.393024e-04	3.835814e-03	3.835814e-04	1510.34	755.17	2265.50	302.07
4.6000	4.7000	1	10	2	3	906	1323326	894	1305987	1.866325e-03	9.331625e-04	5.598975e-03	5.598975e-04	1510.01	755.01	2265.02	302.00
4.7000	4.8000	1	1	1	3	614	896963	610	890957	1.518254e-03	7.591268e-04	4.554761e-03	4.554761e-04	1450.56	725.28	2175.84	290.11
4.7000	4.8000	2	2	2	3	1273	1858873	1263	1844984	1.087489e-03	5.437445e-04	3.262467e-03	3.262467e-04	1586.85	793.43	2380.28	317.37
4.7000	4.8000	2	3	3	3	553	808259	547	798776	1.339829e-03	6.699145e-04	4.019487e-03	4.019487e-04	1566.74	783.37	2350.12	313.35
4.7000	4.8000	1	4	4	3	875	1277871	845	1234700	3.414770e-03	1.707385e-03	1.024431e-02	1.024431e-03	1487.52	743.76	2231.28	297.50
4.7000	4.8000	2	5	1	3	316	461822	312	456478	1.208735e-03	6.043675e-04	3.626205e-03	3.626205e-04	1516.17	758.08	2274.25	303.23
4.7000	4.8000	3	6	2	3	206	301050	204	298783	3.204844e-04	1.602422e-04	9.614533e-04	9.614533e-05	1528.37	764.19	2292.56	305.67
4.7000	4.8000	1	7	3	3	230	337189	219	320560	4.998337e-04	2.499169e-04	1.499501e-03	1.499501e-04	1389.51	694.75	2084.26	277.90
4.7000	4.8000	2	8	4	3	1062	1551416	1025	1496800	3.352740e-03	1.676370e-03	1.005822e-02	1.005822e-03	1595.87	797.93	2393.80	319.17
4.7000	4.8000	3	9	1	3	495	723734	472	690058	5.403966e-04	2.701983e-04	1.621190e-03	1.621190e-04	1489.47	744.73	2234.20	297.89
4.7000	4.8000	1	10	2	3	980	1431523	945	1380943	2.674805e-03	1.337402e-03	8.024414e-03	8.024414e-04	1517.77	758.88	2276.65	303.55
4.8000	4.9000	1	1	1	3	598	874410	577	843623	1.054493e-04	5.272463e-05	3.163478e-04	3.163478e-05	1393.41	696.71	2090.12	278.68
4.8000	4.9000	2	2	2	3	1214	1773541	1198	1749489	1.685299e-03	8.426495e-04	5.055897e-03	5.055897e-04	1508.20	754.10	2262.29	301.64
4.8000	4.9000	2	3	3	3	623	910665	595	869841	2.069933e-03	1.034967e-03	6.209800e-03	6.209800e-04	1526.85	763.43	2290.28	305.37
4.8000	4.9000	1	4	4	3	799	1166798	769	1123304	1.631976e-04	8.159880e-05	4.895928e-04	4.895928e-05	1471.77	735.88	2207.65	294.35
4.8000	4.9000	2	5	1	3	330	481835	322	470966	1.961897e-03	9.809487e-04	5.885692e-03	5.885692e-04	1491.28	745.64	2236.93	298.26
4.8000	4.9000	3	6	2	3	208	304996	200	292443	4.937947e-03	2.468974e-03	1.481384e-02	1.481384e-03	1443.68	721.84	2165.52	288.74
4.8000	4.9000	1	7	3	3	250	366374	242	354044	1.598145e-03	7.990727e-04	4.794436e-03	4.794436e-04	1431.59	715.79	2147.38	286.32
4.8000	4.9000	2	8	4	3	1154	1685594	1104	1612129	2.934613e-03	1.467307e-03	8.803840e-03	8.803840e-04	1516.48	758.24	2274.72	303.30
4.8000	4.9000	3	9	1	3	571	834802	560	818906	1.014536e-03	5.072679e-04	3.043607e-03	3.043607e-04	1321.50	660.75	1982.25	264.30
4.8000	4.9000	1	10	2	3	941	1375304	900	1315172	4.821052e-03	2.410526e-03	1.446316e-02	1.446316e-03	1345.55	672.77	2018.32	269.11
4.9000	5.0000	1	1	1	3	593	867047	580	847293	1.245330e-03	6.226649e-04	3.735990e-03	3.735990e-04	1500.23	750.12	2250.35	300.05
4.9000	5.0000	2	2	2	3	1162	1696893	1122	1638161	3.106826e-03	1.553413e-03	9.320477e-03	9.320477e-04	1576.20	788.10	2364.30	315.24
4.9000	5.0000	2	3	3	3	698	1020245	680	993013	1.030687e-03	5.153435e-04	3.092061e-03	3.092061e-04	1518.91	759.45	2278.36	303.78
4.9000	5.0000	1	4	4	3	794	1160066	781	1141253	2.040092e-03	1.020046e-03	6.120277e-03	6.120277e-04	1534.83	767.41	2302.24	306.97
4.9000	5.0000	2	5	1	3	335	490453	328	480264	4.849677e-03	2.424838e-03	1.454903e-02	1.454903e-03	1424.33	712.16	2136.49	284.87
4.9000	5.0000	3	6	2	3	233	341152	233	341113	2.313523e-03	1.156762e-03	6.940570e-03	6.940570e-04	1417.58	708.79	2126.37	283.52
4.9000	5.0000	1	7	3	3	214	313496	211	308161	2.265964e-03	1.132982e-03	6.797891e-03	6.797891e-04	1503.28	751.64	2254.93	300.66
4.9000	5.0000	2	8	4	3	1158	1690726	1108	1618991	2.439339e-03	1.219670e-03	7.318018e-03	7.318018e-04	1489.73	744.86	2234.59	297.95
4.9000	5.0000	3	9	1	3	548	801270	525	767723	3.698392e-03	1.849196e-03	1.109518e-02	1.109518e-03	1374.98	687.49	2062.47	275.00
4.9000	5.0000	1	10	2	3	969	1415504	937	1369180	4.034758e-03	2.017379e-03	1.210427e-02	1.210427e-03	1471.76	735.88	2207.64	294.35
